hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival_date,total_stay_nights,total_guests,total_previous_bookings,estimated_revenue,arrival_month_num,arrival_day,arrival_weekday
City Hotel,0,10,2017,February,7,12,2,1,2,0,0,BB,IND,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,108.0,0,1,Check-Out,15-02-2017,2017-02-12,3,2,0,324.0,2,12,6
City Hotel,0,132,2016,July,29,11,1,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,101.58,0,1,Check-Out,15-07-2016,2016-07-11,4,2,0,406.32,7,11,0
Resort Hotel,1,39,2017,February,6,11,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,48.0,0,1,Canceled,09-01-2017,2017-02-11,1,2,0,48.0,2,11,5
Resort Hotel,1,47,2015,August,32,3,1,1,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,205.0,0,0,Canceled,17-06-2015,2015-08-03,2,2,0,410.0,8,3,0
City Hotel,1,103,2017,June,26,28,0,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,126.0,0,0,Canceled,28-05-2017,2017-06-28,4,2,0,504.0,6,28,2
City Hotel,0,8,2016,February,6,5,0,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,0.0,0,Transient,93.0,0,1,Check-Out,07-02-2016,2016-02-05,2,2,0,186.0,2,5,4
City Hotel,1,52,2016,July,28,9,2,1,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,116.1,0,0,Canceled,06-06-2016,2016-07-09,3,2,0,348.29999999999995,7,9,5
City Hotel,0,100,2015,October,42,15,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,89.25,0,1,Check-Out,19-10-2015,2015-10-15,4,2,0,357.0,10,15,3
Resort Hotel,0,282,2017,June,25,24,2,5,2,2,0,HB,ESP,Direct,Direct,0,0,0,C,C,1,No Deposit,250.0,0.0,0,Transient,154.8,0,1,Check-Out,01-07-2017,2017-06-24,7,4,0,1083.6000000000001,6,24,5
Resort Hotel,0,7,2016,November,45,5,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,0.0,0,Transient,55.0,0,0,Check-Out,06-11-2016,2016-11-05,1,2,0,55.0,11,5,5
City Hotel,1,86,2015,September,37,9,0,2,2,0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0.0,68.0,0,Transient-Party,100.0,0,0,Canceled,08-09-2015,2015-09-09,2,2,0,200.0,9,9,2
City Hotel,0,41,2016,December,53,27,2,5,2,0,0,BB,BRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,220.0,0.0,0,Transient-Party,69.29,0,0,Check-Out,03-01-2017,2016-12-27,7,2,0,485.03000000000003,12,27,1
City Hotel,1,289,2017,March,9,2,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,81.9,0,0,Canceled,17-05-2016,2017-03-02,3,2,0,245.70000000000002,3,2,3
City Hotel,0,7,2017,March,12,20,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,0.0,0,Transient,87.04,0,1,Check-Out,24-03-2017,2017-03-20,4,2,0,348.16,3,20,0
City Hotel,0,1,2016,October,43,21,0,2,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,140.0,0,0,Check-Out,23-10-2016,2016-10-21,2,2,0,280.0,10,21,4
City Hotel,1,8,2015,September,39,23,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,120.0,0,1,No-Show,23-09-2015,2015-09-23,1,2,0,120.0,9,23,2
City Hotel,0,172,2017,July,30,25,0,2,1,0,0,BB,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,121.5,0,0,Check-Out,27-07-2017,2017-07-25,2,1,0,243.0,7,25,1
City Hotel,0,71,2017,March,13,29,0,4,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,132.0,0.0,0,Transient,94.0,0,0,Check-Out,02-04-2017,2017-03-29,4,1,0,376.0,3,29,2
Resort Hotel,0,1,2016,March,12,16,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,40.0,0,0,Check-Out,17-03-2016,2016-03-16,1,1,0,40.0,3,16,2
Resort Hotel,1,119,2016,May,19,7,2,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,118.0,0,1,Canceled,11-01-2016,2016-05-07,4,2,0,472.0,5,7,5
City Hotel,0,44,2016,October,42,11,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,0.0,0,Transient,126.0,0,1,Check-Out,14-10-2016,2016-10-11,3,2,0,378.0,10,11,1
City Hotel,0,271,2016,September,39,21,0,3,1,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,12.0,0.0,0,Transient-Party,0.0,0,0,Check-Out,24-09-2016,2016-09-21,3,1,0,0.0,9,21,2
City Hotel,0,59,2017,March,13,30,1,3,2,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,0.0,0,Transient,89.1,0,0,Check-Out,03-04-2017,2017-03-30,4,2,0,356.4,3,30,3
City Hotel,0,158,2016,July,31,28,2,5,2,0,0,BB,DNK,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,0.0,0,Transient,109.53,0,1,Check-Out,04-08-2016,2016-07-28,7,2,0,766.71,7,28,3
City Hotel,1,62,2016,September,37,4,2,2,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,98.55,0,1,Canceled,25-08-2016,2016-09-04,4,1,0,394.2,9,4,6
City Hotel,1,62,2017,March,13,31,1,2,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,0.0,0,Transient,212.67,0,0,Canceled,29-01-2017,2017-03-31,3,4,0,638.01,3,31,4
City Hotel,1,319,2017,July,29,19,0,2,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,0.0,0,Transient,93.65,0,1,Canceled,12-07-2017,2017-07-19,2,2,0,187.3,7,19,2
Resort Hotel,0,111,2017,July,29,17,2,5,2,1,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,0.0,0,Contract,131.07,0,2,Check-Out,24-07-2017,2017-07-17,7,3,0,917.49,7,17,0
City Hotel,0,30,2017,March,12,24,0,1,1,0,0,BB,FRA,Groups,TA/TO,0,0,0,A,E,1,No Deposit,171.0,0.0,0,Transient-Party,90.0,0,0,Check-Out,25-03-2017,2017-03-24,1,1,0,90.0,3,24,4
Resort Hotel,0,98,2017,May,20,17,2,5,2,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,8.0,0.0,0,Transient,72.0,0,0,Check-Out,24-05-2017,2017-05-17,7,2,0,504.0,5,17,2
City Hotel,0,221,2017,August,32,10,0,2,2,1,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,148.5,0,2,Check-Out,12-08-2017,2017-08-10,2,3,0,297.0,8,10,3
City Hotel,0,4,2016,February,8,19,0,1,1,0,0,BB,ESP,Corporate,TA/TO,0,0,0,A,E,1,No Deposit,0.0,67.0,0,Transient,81.0,0,0,Check-Out,20-02-2016,2016-02-19,1,1,0,81.0,2,19,4
City Hotel,0,91,2016,July,30,23,2,3,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,105.3,0,1,Check-Out,28-07-2016,2016-07-23,5,2,0,526.5,7,23,5
City Hotel,0,36,2016,February,9,27,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,0.0,0,Transient-Party,91.3,0,0,Check-Out,29-02-2016,2016-02-27,2,2,0,182.6,2,27,5
Resort Hotel,0,94,2017,May,19,12,1,2,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,132.0,0,1,Check-Out,15-05-2017,2017-05-12,3,2,0,396.0,5,12,4
City Hotel,0,465,2017,July,30,26,0,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229.0,0.0,0,Transient-Party,112.67,0,1,Check-Out,29-07-2017,2017-07-26,3,2,0,338.01,7,26,2
City Hotel,0,75,2016,March,13,24,0,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,114.3,0,1,Check-Out,27-03-2016,2016-03-24,3,2,0,342.9,3,24,3
Resort Hotel,0,1,2015,September,38,16,0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,0.0,0,Transient,150.25,0,0,Check-Out,20-09-2015,2015-09-16,4,2,0,601.0,9,16,2
Resort Hotel,0,1,2016,October,44,25,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,66.0,0,1,Check-Out,26-10-2016,2016-10-25,1,1,0,66.0,10,25,1
City Hotel,1,233,2016,October,42,14,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3.0,0.0,0,Transient,90.0,0,0,Canceled,17-08-2016,2016-10-14,3,2,0,270.0,10,14,4
Resort Hotel,0,110,2015,September,38,17,1,3,1,0,0,BB,NLD,Direct,Direct,0,0,0,A,A,1,No Deposit,250.0,0.0,0,Transient-Party,65.0,0,0,Check-Out,21-09-2015,2015-09-17,4,1,0,260.0,9,17,3
City Hotel,0,191,2016,June,23,3,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,0.0,0,Transient-Party,132.0,0,0,Check-Out,06-06-2016,2016-06-03,3,2,0,396.0,6,3,4
City Hotel,1,29,2016,November,47,14,1,3,2,0,0,BB,ESP,Direct,Direct,0,0,0,D,D,1,No Deposit,14.0,0.0,0,Transient,100.38,0,2,Canceled,13-11-2016,2016-11-14,4,2,0,401.52,11,14,0
Resort Hotel,0,171,2016,September,39,19,1,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,15.0,0.0,0,Transient,102.0,0,4,Check-Out,23-09-2016,2016-09-19,4,2,0,408.0,9,19,0
City Hotel,1,38,2016,August,34,14,2,1,3,0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,151.47,0,0,Canceled,13-07-2016,2016-08-14,3,3,0,454.40999999999997,8,14,6
City Hotel,0,8,2015,November,46,11,0,3,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,9.0,0.0,0,Contract,107.0,0,1,Check-Out,14-11-2015,2015-11-11,3,2,0,321.0,11,11,2
City Hotel,1,36,2017,June,26,29,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,160.0,0,1,Canceled,26-05-2017,2017-06-29,1,2,0,160.0,6,29,3
Resort Hotel,0,115,2016,June,25,12,2,0,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,0.0,0,Transient,81.62,0,2,Check-Out,14-06-2016,2016-06-12,2,2,0,163.24,6,12,6
City Hotel,0,2,2017,January,1,7,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,0.0,0,Transient,121.0,0,0,Check-Out,10-01-2017,2017-01-07,3,2,0,363.0,1,7,5
City Hotel,0,215,2016,November,48,21,1,2,1,0,0,BB,ROU,Groups,Corporate,0,0,0,A,D,2,No Deposit,0.0,233.0,0,Transient,75.0,0,1,Check-Out,24-11-2016,2016-11-21,3,1,0,225.0,11,21,0
City Hotel,0,89,2016,July,31,26,1,5,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,121.8,0,1,Check-Out,01-08-2016,2016-07-26,6,2,0,730.8,7,26,1
Resort Hotel,0,0,2017,June,22,2,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,C,0,No Deposit,250.0,0.0,0,Transient,115.0,0,0,Check-Out,04-06-2017,2017-06-02,2,2,0,230.0,6,2,4
Resort Hotel,0,336,2016,September,38,15,0,3,1,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,1,No Deposit,0.0,223.0,0,Transient-Party,60.0,0,0,Check-Out,18-09-2016,2016-09-15,3,1,0,180.0,9,15,3
City Hotel,0,68,2015,September,40,29,0,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,20.0,0.0,0,Transient-Party,65.0,0,0,Check-Out,01-10-2015,2015-09-29,2,2,0,130.0,9,29,1
City Hotel,0,200,2017,July,29,21,1,2,2,1,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,140.7,0,4,Check-Out,24-07-2017,2017-07-21,3,3,0,422.09999999999997,7,21,4
City Hotel,0,105,2016,March,10,5,2,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,0.0,0,Transient,89.3,0,0,Check-Out,08-03-2016,2016-03-05,3,2,0,267.9,3,5,5
City Hotel,0,58,2016,September,37,5,2,5,3,0,0,BB,POL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,153.77,0,0,Check-Out,12-09-2016,2016-09-05,7,3,0,1076.39,9,5,0
Resort Hotel,1,274,2015,October,40,3,2,5,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,96.0,0.0,0,Transient,36.05,0,0,Canceled,12-08-2015,2015-10-03,7,2,1,252.34999999999997,10,3,5
Resort Hotel,0,19,2016,December,51,17,0,1,2,0,0,HB,ESP,Direct,Direct,0,0,0,F,F,4,No Deposit,250.0,0.0,0,Transient-Party,99.0,1,0,Check-Out,18-12-2016,2016-12-17,1,2,0,99.0,12,17,5
City Hotel,0,17,2015,December,52,24,1,3,3,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,F,F,0,No Deposit,28.0,0.0,0,Transient,109.0,0,0,Check-Out,28-12-2015,2015-12-24,4,3,0,436.0,12,24,3
City Hotel,0,140,2017,April,17,28,2,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,119.0,0.0,0,Transient-Party,130.0,0,1,Check-Out,02-05-2017,2017-04-28,4,2,0,520.0,4,28,4
City Hotel,1,32,2017,May,20,19,2,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,190.0,0,1,Canceled,21-04-2017,2017-05-19,4,2,0,760.0,5,19,4
City Hotel,1,12,2017,June,23,6,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,140.0,0,1,Canceled,30-05-2017,2017-06-06,1,2,0,140.0,6,6,1
City Hotel,1,47,2016,November,46,11,1,2,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.2,0,1,Canceled,19-10-2016,2016-11-11,3,2,0,237.60000000000002,11,11,4
City Hotel,1,418,2016,September,40,26,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,0.0,223,Transient-Party,75.0,0,0,Canceled,08-07-2016,2016-09-26,3,2,0,225.0,9,26,0
City Hotel,0,119,2017,June,23,5,2,5,2,0,0,HB,BEL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,394.0,0.0,0,Transient,121.1,0,2,Check-Out,12-06-2017,2017-06-05,7,2,0,847.6999999999999,6,5,0
City Hotel,0,179,2016,October,40,1,2,1,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,0.0,0,Transient,108.9,0,1,Check-Out,04-10-2016,2016-10-01,3,2,0,326.70000000000005,10,1,5
City Hotel,0,101,2017,January,3,21,2,1,2,0,0,SC,KOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.2,0,1,Check-Out,24-01-2017,2017-01-21,3,2,0,237.60000000000002,1,21,5
City Hotel,0,50,2015,August,35,25,0,4,2,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,0.0,0,Transient-Party,62.0,0,0,Check-Out,29-08-2015,2015-08-25,4,2,0,248.0,8,25,1
Resort Hotel,1,178,2016,July,27,1,2,5,2,0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,0.0,0,Transient,81.0,0,1,Canceled,12-02-2016,2016-07-01,7,3,0,567.0,7,1,4
City Hotel,0,13,2016,January,3,15,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,89.0,0,2,Check-Out,17-01-2016,2016-01-15,2,2,0,178.0,1,15,4
City Hotel,0,33,2016,May,22,25,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,108.9,0,0,Check-Out,26-05-2016,2016-05-25,1,2,0,108.9,5,25,2
City Hotel,1,162,2017,August,34,26,2,3,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,0.0,0,Transient,235.0,0,0,Canceled,27-03-2017,2017-08-26,5,4,0,1175.0,8,26,5
City Hotel,1,272,2017,June,24,14,0,4,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,Non Refund,0.0,0.0,71,Transient,110.0,0,0,Canceled,25-11-2016,2017-06-14,4,2,0,440.0,6,14,2
Resort Hotel,1,103,2016,February,7,9,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332.0,0.0,0,Transient-Party,50.0,0,0,Canceled,16-01-2016,2016-02-09,2,2,0,100.0,2,9,1
City Hotel,0,13,2017,June,23,5,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,9.0,0.0,0,Transient,186.67,0,2,Check-Out,08-06-2017,2017-06-05,3,2,0,560.01,6,5,0
Resort Hotel,0,7,2017,February,8,20,1,4,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,314.0,0.0,0,Transient,42.24,0,1,Check-Out,25-02-2017,2017-02-20,5,1,0,211.20000000000002,2,20,0
Resort Hotel,1,37,2015,July,30,19,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,154.0,0,0,Canceled,29-06-2015,2015-07-19,4,2,0,616.0,7,19,6
City Hotel,0,36,2016,May,20,11,0,4,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,126.9,0,1,Check-Out,15-05-2016,2016-05-11,4,2,0,507.6,5,11,2
City Hotel,1,44,2017,February,8,25,2,1,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,149.33,0,0,Canceled,27-01-2017,2017-02-25,3,3,0,447.99,2,25,5
City Hotel,0,118,2016,August,33,11,0,1,2,0,1,BB,FRA,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,9.0,0.0,0,Transient,114.3,0,1,Check-Out,12-08-2016,2016-08-11,1,3,0,114.3,8,11,3
Resort Hotel,0,262,2015,September,39,21,1,3,2,0,0,HB,BEL,Groups,Corporate,0,0,0,A,A,0,No Deposit,183.0,0.0,0,Transient-Party,91.2,0,0,Check-Out,25-09-2015,2015-09-21,4,2,0,364.8,9,21,0
Resort Hotel,0,343,2016,September,39,21,0,4,2,0,0,HB,BEL,Corporate,Corporate,0,0,0,A,A,0,No Deposit,183.0,0.0,0,Transient-Party,92.0,0,0,Check-Out,25-09-2016,2016-09-21,4,2,0,368.0,9,21,2
City Hotel,1,135,2016,May,20,9,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,79.72,0,1,Canceled,27-12-2015,2016-05-09,5,2,0,398.6,5,9,0
City Hotel,1,19,2016,July,27,2,2,2,2,0,0,SC,TUR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,139.0,0,1,Canceled,16-06-2016,2016-07-02,4,2,0,556.0,7,2,5
Resort Hotel,0,175,2016,September,36,3,2,6,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0.0,0.0,0,Transient,159.5,0,0,Check-Out,11-09-2016,2016-09-03,8,2,0,1276.0,9,3,5
City Hotel,0,20,2016,July,31,29,0,1,2,0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,99.0,0,1,Check-Out,30-07-2016,2016-07-29,1,2,0,99.0,7,29,4
City Hotel,0,7,2015,September,38,19,2,1,2,0,0,BB,MEX,Direct,Direct,0,0,0,A,D,0,No Deposit,14.0,0.0,0,Group,114.0,0,0,Check-Out,22-09-2015,2015-09-19,3,2,0,342.0,9,19,5
City Hotel,0,85,2016,December,49,3,1,1,1,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,4,No Deposit,9.0,0.0,0,Transient,98.0,0,0,Check-Out,05-12-2016,2016-12-03,2,1,0,196.0,12,3,5
Resort Hotel,1,33,2017,February,7,17,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,68.0,0,0,Canceled,17-01-2017,2017-02-17,2,2,0,136.0,2,17,4
City Hotel,1,205,2016,October,43,18,0,4,2,0,0,SC,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,85.5,0,2,No-Show,18-10-2016,2016-10-18,4,2,0,342.0,10,18,1
City Hotel,0,7,2015,September,37,7,1,2,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,111.33,0,0,Check-Out,10-09-2015,2015-09-07,3,2,0,333.99,9,7,0
Resort Hotel,1,128,2017,January,3,20,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,42.0,0,2,Canceled,19-09-2016,2017-01-20,2,2,0,84.0,1,20,4
Resort Hotel,0,3,2017,June,24,17,0,1,2,0,0,BB,FRA,Direct,TA/TO,0,0,0,H,H,1,No Deposit,0.0,0.0,0,Transient,225.0,0,0,Check-Out,18-06-2017,2017-06-17,1,2,0,225.0,6,17,5
Resort Hotel,0,16,2016,November,45,2,0,3,2,0,0,BB,NOR,Direct,Direct,1,0,1,D,D,1,No Deposit,250.0,0.0,0,Transient,55.08,0,3,Check-Out,05-11-2016,2016-11-02,3,2,1,165.24,11,2,2
City Hotel,0,15,2016,February,8,19,0,1,1,0,0,BB,PRT,Corporate,TA/TO,0,0,0,A,A,0,No Deposit,0.0,67.0,0,Transient-Party,81.0,0,0,Check-Out,20-02-2016,2016-02-19,1,1,0,81.0,2,19,4
Resort Hotel,0,5,2015,December,51,19,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0.0,0.0,0,Transient-Party,43.0,0,1,Check-Out,20-12-2015,2015-12-19,1,2,0,43.0,12,19,5
City Hotel,1,314,2016,October,42,12,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21.0,0.0,68,Transient,75.0,0,0,Canceled,28-06-2016,2016-10-12,3,2,0,225.0,10,12,2
City Hotel,0,9,2016,February,8,14,2,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,0.0,0,Transient-Party,87.0,0,1,Check-Out,18-02-2016,2016-02-14,4,2,0,348.0,2,14,6
Resort Hotel,0,2,2016,November,48,24,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0.0,484.0,0,Transient,48.4,0,1,Check-Out,25-11-2016,2016-11-24,1,2,0,48.4,11,24,3
City Hotel,0,1,2017,March,10,8,0,4,1,0,0,BB,AGO,Direct,Direct,0,0,0,A,A,1,No Deposit,0.0,0.0,0,Transient,98.48,0,1,Check-Out,12-03-2017,2017-03-08,4,1,0,393.92,3,8,2
Resort Hotel,0,243,2016,October,41,6,2,3,1,0,0,BB,IRL,Groups,TA/TO,0,0,0,D,D,0,No Deposit,91.0,0.0,0,Transient-Party,55.1,0,0,Check-Out,11-10-2016,2016-10-06,5,1,0,275.5,10,6,3
City Hotel,0,89,2017,April,17,24,1,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,0.0,0,Transient,85.0,0,0,Check-Out,27-04-2017,2017-04-24,3,2,0,255.0,4,24,0
City Hotel,1,95,2016,August,32,1,1,2,1,1,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0.0,0,Transient,123.15,0,0,Canceled,23-06-2016,2016-08-01,3,2,0,369.45000000000005,8,1,0
Resort Hotel,0,90,2015,December,53,30,0,3,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,D,1,No Deposit,0.0,0.0,0,Transient,158.67,0,0,Check-Out,02-01-2016,2015-12-30,3,2,0,476.01,12,30,2
City Hotel,0,75,2017,February,7,17,2,2,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,96.9,0,2,Check-Out,21-02-2017,2017-02-17,4,2,0,387.6,2,17,4
Resort Hotel,0,6,2016,May,22,23,1,0,1,0,0,BB,PRT,Corporate,Direct,1,0,4,A,H,0,No Deposit,0.0,399.0,0,Transient,63.0,0,1,Check-Out,24-05-2016,2016-05-23,1,1,4,63.0,5,23,0
City Hotel,0,95,2016,April,17,20,0,2,2,0,0,HB,AUT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,35.0,0.0,0,Transient-Party,98.0,0,0,Check-Out,22-04-2016,2016-04-20,2,2,0,196.0,4,20,2
City Hotel,0,1,2016,July,30,20,0,1,1,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,86.0,0.0,0,Transient,93.0,0,0,Check-Out,21-07-2016,2016-07-20,1,1,0,93.0,7,20,2
City Hotel,1,47,2017,April,15,9,2,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,126.0,0,0,Canceled,26-02-2017,2017-04-09,5,2,0,630.0,4,9,6
